不如去幼儿园寻求合作,负面
广佛线地铁就近先开个托班，我愿意送娃上门启蒙英语,正面
如果开的话学费会很贵吗？,负面
我家附近有家私立幼儿园就不干了，要不你来？之前是双语幼儿园。[嘻嘻],正面
普通人价格贵的幼儿园不考虑[允悲]不差钱的人已经有很多优质幼儿园了,正面
过去几年倒闭几万家幼儿园，人要顺势而为，不要逆天而行,正面
如果要开的话，除了双语特色，能不能开一个注重户外活动，尊重幼儿个体发展过程，不是培养一个个要乖要听话，坐着看视频的幼儿。第一次微博刷到您，为了留言点的关注。哈[心],正面
这次我竟然觉得可行，前提是高端私立。我孩子以前上的幼儿园，原来一个年级只有四个班，今年是6个班，费用全区最贵。每个年级只有一个国际版严控25人，全英文教学环境，费用是普通班的2倍，我们那一届因为我排队晚了没进去。,正面
自如老师你公司那块地不行啊，真属于有点偏。[允悲]作为家长，就算其他条件再好，都想找尽量近的普通幼儿园而不是去远点的好幼儿园呀！,正面
幼儿教育不仅仅只是外语启蒙这一点点事情的。,正面
倒不一定要开幼儿园，可以开展幼儿园的双语业务，主要目标客户就是一些中低端私立。,负面
北京公立的有政府补贴的都越来越招生困难了，人口下降是实实在在存在的问题啊。而且幼儿园主要考虑离家近，可以考虑课后延时服务，课后延时课幼儿园都是收费的。,正面
我们这里的双语幼儿园，一学期收费16000，快干不下去了，不希望你冒险,正面
幼儿园确实就近就读，除非考虑开在大型高端小区边上,正面
支持我们附近就一所比较好的幼儿园 普惠性质 半公半私  直到现在 也不愁招生  我儿子就在上 早早报名也是需要预定 真的预定  普惠价格 然后需要外加书本费 比别的普惠贵一些  但是各方面整个私立感觉 饭菜 老师 课程 观念  全都很好[good] 做的优秀的绝不愁招生  考察好周边需求即可,正面
自如老师，你的观点需要时间和实践的检验，才能看得到最后的结果。,正面
但是幼儿园还是很要求距离近，所以需要高质量教育的又距离近的人数可能不多，如果我这附近有我肯定读[嘻嘻],正面
哈哈哈，你们还一个劲劝[嘻嘻],正面
[good][good][good][good]还是要补充一点，对付阿三 有没有运20都一样[允悲],正面
墨脱能降运二十再乐观。,正面
坚持住,负面
Y20B可以直接拉99G坦克到场，PLC181车载榴弹炮,负面
要是在狮泉河机场搞一次，针对性就更强了。,正面
我们的大运排成行,正面
对解放军来说，这是近似实战的指挥后勤演练。,正面
你这一说，我才意识到，胖妞飞那去了！！！！,负面
希望大家平安！,负面
胖妞[赞][赞],正面
永远只有咱们的兵是为人民国家而战的,正面
在家生真是胆子大，耽误了赖医院也是无语,负面
产房以前真是鬼门关,负面
生命脆弱，医疗重要，愿逝者安息。,正面
思念有时像绵长的海岸线，怎么走还是那么长,正面
树上的橘子和地上的叶，都有他自己的路要走。,正面
"阵阵风化作思念 吹向远方赠予你 𝓑𝓊𝓇𝓈𝓉𝓈 𝓸𝒻 𝓌𝒾𝓃𝒹 𝒾𝓃𝓉𝓸 𝓉𝒽𝓸𝓊𝓰𝒽𝓉𝓈, 𝒷𝓁𝓸𝓌𝒾𝓃𝓰 𝓉𝓸 𝓉𝒽𝓮",正面
下午好,正面
"繁星之下盼晨曦，黄昏之后思蝉鸣，皎月清凉你是我的方向. 𝓛𝓸𝓸𝓴𝓲𝓪𝓼 𝓪𝓯𝓽𝓮𝓻 𝓭𝓾𝓼𝓴, 𝓽𝓱𝓮 𝓫𝓻𝓲𝓰𝓱𝓽 𝓶𝓸𝓸𝓷 𝓲𝓼 𝓬𝓸𝓸𝓵, 𝔂𝓸𝓾 𝓪𝓻𝓮 𝓶𝔂 𝓭𝓲𝓻𝓮𝓬𝓽𝓲𝓸𝓷.",正面
下午好呀,正面
这些人就要以暴制暴,正面
[打call][打call][打call][打call],负面
警方都介入了居然还不让探视…[二哈],负面
看照片人好像都傻了,负面
越看越吓人,负面
谁喊我去泰国旅游，我就跟谁急[doge],正面
太吓人了，不敢去[doge],负面
好家伙,正面
谁还敢去,负面
那就选东南亚其它国家,正面
受到重创,中性
不去了,负面
反正我一直就不愿去东南亚，我以前只是嫌它们落后，现在还嫌那边危险,负面
为什么不让他直接回国？,负面
[允悲]不敢去,正面
警匪一家,负面
垃圾地方以后尽量不要去，治安差死了,负面
灰色产业化发展的泰国经济,正面
如果该女子是反抗强奸误杀男子且主动投案自首，那估计能从轻处理甚至无罪处理，但她是蓄意下毒谋杀还逃逸，性质就完全不一样了。,正面
我觉得换婚的两家人要一起被判刑并且相当于间接杀人。[怒],正面
不懂就问，这种强迫婚姻反杀的，算不算正当防卫？自我保护？,正面
杀人肯定要负责任的，但不能只追究离不了婚的人，逼婚，换婚也是导致这场悲剧的原因，逼婚换婚的人也追究责任，才能有效减少这类悲剧的发生,负面
换婚这种糟粕违法行为，现在应该没有了吧,负面
如果用老鼠药毒死丈夫的女人无罪，那杀妻的男人是不是也无罪？这些仙女真逆天,负面
#女子离婚受阻用毒鼠强毒死丈夫#这名女性是被换婚换过去的，换婚严重违反婚姻法，严重侵害妇女权益，也严重侵犯人权。她在受到个人权益严重侵害的情况下做出了激烈的反抗行为，应该轻判。 ​,正面
让他们换婚的父母才是罪魁祸首，才应该判刑,负面
情有可原，但肯定不是正当防卫,负面
确实,正面
杀人重罪，但情有可原，应该从轻处罚,负面
要不是走投无路，也不会出此下策,负面
别从轻了，直接减轻，判三缓四得了,正面
如果是人贩子（买方）囚禁加qj，杀了人贩子逃出来，去报案才对吧，希望她能自己报案不会重判的,负面
女子那悲惨的一生[泪][泪][泪],正面
应该判死刑，没有什么从轻的理由。,负面
双方父母就是罪魁祸首[吐],正面
同意，这就是拐卖妇女。这两家人的家长都该判刑[doge],正面
"""在某个不知名的角落许你岁岁平安.""",正面
"""少年的心动,是仲夏夜的荒原,割不完烧不尽,长风一吹,野草就连天""",负面
难道不是抽烟嚼槟榔乱停车的人太多没评上,负面
说是因为抽烟的人太多了更可信,负面
其实是因为地面上全是槟榔烟头垃圾油渍哈,负面
咋可能文明城市不看穿着,正面
先管管地上一米之内肯定有一个的槟榔渣和下车就闻到的二手烟哈 上次跟朋友吐槽槟榔渣像牛肉干 我说等会到有光的地方去给你拍拍 然后几秒钟偶遇三个哈 我朋友：不同角度还是真三个？[嘻嘻],负面
马上返湘，我太怕冷了 我问我妈能不能就带棉服回去[跪了] 妈妈说随便你 省服我们来了,负面
可是真的超级无敌舒服[失望],正面
难道不是因为不禁止公共场合抽烟吗[嘻嘻][嘻嘻],正面
先管管抽烟嚼槟榔的,正面
我就这么去超市买东西,正面
省服怎么就不文明了[怒],负面
正在穿着省服看[馋嘴],负面
@旺仔不忘崽 评论区太精彩,正面
就穿[笑哈哈],正面
主要还是看环境个卫生的。。,负面
和穿什么衣服没关系哈 一直不文明[允悲],正面
省服何罪之有啊[怒],负面
@LEo_eL 放假真就天天穿着睡衣到处乱走,负面
。一眼假,中性
也不止[兔子],正面
吃上热乎的饭真好，辛苦了！愿平安健康[心][心],正面
辛苦了！大家都要平安！,正面
看着孩子们纯真的笑容，就知道他们这个晚上吃的好，也能睡得好🙏,正面
這天氣，震後吃上口熱乎的飯，不只暖胃，暖身，還暖心[心],正面
辛苦了[给你小心心],正面
祝福定日县，祝福日喀则。,正面
希望大家都平安🙏,负面
辛苦了。加油日喀则。我们一起渡难关[心],正面
深深军民一家亲，谢谢有你们，人民的子弟兵你们辛苦了！[给你小心心],正面
别怕，人民子弟兵来了[心]加油，我们在一起[心],正面
辛苦了，希望都能平安,正面
辛苦了！愿一切平安顺利[心],正面
辛苦了,正面
军民一条心，相信这一切不如意会很快过去，愿大家平平安安🙏,负面
扎西德勒🙏,正面
希望大家都平安🙏🙏🙏,负面
辛苦,正面
所以泰国都不敢去，说不定突然一个头套，被强行带上车。那个明星还是在曼谷被带走的。希望大家都能被完好救回来。,负面
为什么总是骗中国人啊，不骗其他国家的人？硬是骗中国人,负面
【#河南男子抵泰国后失联被绑至缅甸#】  看看这个,正面
祈祷都能平安归来,正面
这连是真是假都不知道，都是网传，家属朋友不出面，没法解决,负面
顶顶🔝顶顶🔝顶顶🔝顶顶🔝顶顶🔝顶顶🔝顶顶🔝顶顶🔝顶顶🔝顶顶🔝顶顶🔝,负面
希望被骗者的亲朋好友，也像这次求救的那个女孩一样，清晰地整理出整个事件的来龙去脉，提供足够多的时间线索和信息。否则仅仅一句话一些情绪表达，天神来了也很难帮到。出国旅行，安全第一,正面
错过黄金期，谁也帮不了了！！！参照雅典娜，现在也不知道人在哪,正面
这两个是12月27号的，最后一条信息已经到了大象园区了。可能来不及了,负面
热度热度,正面
Upup,中性
up,正面
upup,中性
希望有关部门行动起来[汗],负面
顶顶[泪],正面
感觉女的更惨，太恐怖了,负面
说明这个老人善良,正面
你“也”拄双拐。也……,正面
私闯民宅,正面
先让星回国，救一个算一个,负面
对啊，为什么其他人不一起救，就不能想想办法吗，普通人也是人呀,正面
首先星星是一个知道电话号码知道姓名，知道身份证号的一个人，包括失踪的地点地址都精确到了，那些人你连最基本的信息都不知道怎么救？知道名字吗？知道什么时候失踪的吗？知道是什么方法失踪的吗？什么都不知道，叫人家怎么去救，总不可能师出无名，直接去端了人家的老窝吧，能救谁不想救呢,负面
说这个演员是交了200万赎金才放出来的,正面
200万一个人，唉,正面
去泰国看谁都像拐卖犯了[允悲],正面
之前缅北就有很多这种论调，“你中国怎么不去救人啊”。等缅北一开战，押送回来几万人，突然这种论调就没了。哑巴突然又能说话了。,正面
他嘴里有那么大的瓜 能安全回来吗？,正面
早日回国,负面
唉,正面
要知道他去的是哪里，不是那么轻易就能回去的，如果那么容易，他就不恐怖了早被人端了，看看这一个废了多大劲，没有众星转发，没有流量把舆论炒起来，他估计根本回不来,负面
人家只是协助救回来，已经很不错了。,正面
一看你就不懂了吧要不是舆论发酵泰国警察根本不会放他回来都是有人的，不然为啥让星星那么说[允悲]能回来都是幸运的不能回都是倒霉蛋还要人带回来[笑cry],负面
像小兔子进了狼窝,正面
那49个人是应该谁去救你心里没数吗？搞电诈的团伙是哪国人你没数吗？,正面
两百万谁出,正面
多看看明家成员的审讯视频，就知道那些团伙是不可能轻易放人的！一般的压力根本不可能迫使他们放人，转移手段多的是，最快最坏的直接抽干血液丢河里喂鱼，死不见尸,负面
不要想的太简单了，这个人要是没有点流量没把事情搞大他也很难回来吧,负面
感觉一个是因为有影响力了，还有一个就是年底了泰那面怕影响太大影响他们旅游,负面
你给出钱，就可以放,负面
或许始终没能找到那个喜欢的方式……,正面
被体制逼疯的？[并不简单][二哈],正面
我看的是说猥亵女下属,负面
忘了从哪里看来的消息，说是在600号，大脑器质性病变。,负面
搞文艺的，疯了好像，也挺常见的。[思考],正面
我也不信,负面
可怕😥,负面
越来越觉得，没人躲得过基因，我们的一生是什么样，可能早就是写好的剧本。,正面
搞文学的最会给人错觉了，忘了在哪里看到的一句话，“不要上文化的当”，还有房思琪的例子，包括我自己，以前写诗，写文章，其实是怎么好听怎么写，怎么风光怎么写，最重要的是，读者也会替你美化，以为你思想深刻。人和作品，真的要分开看。,正面
消息来源？？？哪里传了。,负面
他们甚至在中国内网上玩耍[怒],正面
猖狂 觀世音娘娘都敢這麼比喻調侃 是真的不怕遭報應,负面
那么猖狂，网上还有人说要想法子去救他,正面
我还看到有人说泰国很安全，这太可怕了,负面
为什么不能把他们一锅端了啊😦,负面
以后只要说泰国安全的一律视为诈骗犯[挖鼻],负面
这个人也是蹭热度的，根本不了解实情，这个聊天记录昨天不就是在满网飞了吗,负面
还有这个人，疑似园区打手 http://t.cn/A6uTSWhf,负面
她说的公司一直在给钱，公司是指谁？,负面
发个导弹过去吧,负面
这么猖狂？？？能上网的多半是个中层往上☝️,负面
你听他吹，这么大的影响力，敢收钱，明天就清了他们,负面
@七月September21 @南洛昀啵 好可怕,正面
这是什么网,负面
那些有他明星好友的惨了,正面
@zyyyyyo_ 这种诈骗犯能不能去s[可爱],负面
谁以后叫我去泰国旅游一律视为诈骗犯！,负面
这个作者删了这层楼，什么都看不到了,负面
截图对话里有写，军方分大头。[裂开][二哈][跪了],负面
@顾容与_ @非常了不琦 我去[哆啦A梦害怕],正面
只有我觉得这个视频是为了卖这个后台系统吗[允悲][允悲][允悲],正面
卖系统的，鉴定完毕。在互联网上教你赚钱的大概率是想赚你的钱,负面
你卖的确实不是衣服，是吹牛的系统,负面
四万，压货都不够[允悲][允悲][允悲],正面
牛逼800多单70多万，客单价900左右，请问什么店面能做到客单价900的4万就能开的起的店，为什么拿群众当傻子看呢,负面
谁会为了这么不值钱的赠品硬凑999啊[二哈],负面
销售强人,正面
在现在市场这么不好做的情况下还能实现这么可观的盈利，太佩服了,正面
请问这是怎么做到了。音乐额居然那么多,负面
我觉得打理一家店也是很难的，要花很多心思。,正面
这热搜4W买的吧[doge],负面
怎么样才能够做好生意,负面
没有人会教你怎么赚钱，除非他想赚你的钱，记住这句话，广告[摊手]卖系统的，鉴定完毕,负面
一眼假[吃惊],负面
这可以有。搞得我也想要去开店试试看了,正面
这么挣钱吗？之前也有想过开服装店，但是感觉投入挺大的。,负面
我不要小程序，只想问这些傻子住哪，感觉给他们开张白条都能疯狂买买买,负面
凑单都要凑999的店，4万开店，装修了过后，店里铺2000块的货吗？,负面
2025，怀揣冲劲，心愿必将继续闪耀！,正面
 跨年豪掷4万开启服装事业，半年狂揽70万营业额，这是胆识与眼光的胜利。,正面
xhs上甲流夭折的孩子现在很多。不过貌似家长没得到什么教训的样子。,正面
群里已经有刚好，家长又问哪里好玩呀[允悲]好了伤疤忘了疼，前三里没有冠冠，只是甲流厉害，好了有抵抗力[喵喵],正面
xhs还有那种，长辈提醒最近甲流多不要去人多的地方，还非要带孩子跨年，最后孩子流感再来分享怎么痊愈的，可给她聪明坏了,正面
往好了想，就是变成古人那种孩子夭折率，虽然很不现代，但至少很前现代,正面
甲流也会引发免疫风暴么？,正面
我周围有二十多岁的，去年12月份也没了，说是甲流转重症,负面
哎。。。身为就快是3个孩子的爸爸 真的不知道以后会是啥情况 小孩能正常成长已经变成唯一愿望[泪][泪][泪],正面
投胎到一个极其愚昧的家庭，可怜的小孩，就这样枉死了。这一家人不知道世界上有中医，也不知道羚羊角粉这种神物。,正面
没发生前都觉得不会轮到自己身上，还得给身边防护的人说一句：至于的么你,正面
家里平时备点小柴胡和藿香正气水或者液也不至于孩子就没了,正面
就是不说打没打过疫苗？,负面
就是这样，能坚持带口罩的也不多[喵喵],负面
从病案描述就是启动了细胞因子风暴。关键字：惊厥。这是在连续使用退烧药和挂水后才出现的症状。那么孩子可能挂水是有胃痛，但孩子不会描述。总之，新冠流行期，突发高烧（超过39度），建议直接去三甲吧，否则可能耽误了最佳治疗期。新冠反常识，以退热为方向的常规思维，注定要发生质变。,正面
不会是禽流感吧,正面
今年社区宣传疫苗就赶紧去打了,负面
老弱小人群每年接种流感疫苗真的很必要,正面
某乎还是wb忘了哪看到的在前一轮病毒(新冠)感染潮提醒贴子底下有人说新冠病毒不是消失了吗，我就知道对某些人提醒是没用的，只能祈祷这种人离自己远点,负面
我家小孩最近都家里蹲了，不敢出去，太吓人了,负面
我们好几个同事的娃都甲流了，今年真的很猛,正面
躺平不防护的情况下这才是个开始,正面
#猎罪图鉴2今日收官# #猎罪图鉴2# 小峰，我们不说再见[抱一抱],负面
舍不得啊，下一季见[哈哈],正面
蒋峰警官我们不说再见，你是北江最快乐的小狗，希望你可以像城队一样更加勇猛[泪][泪][泪],正面
舍不得蒋峰,正面
嘉琦嘉琦，来看蚝油们#致蒋峰的一封信# [小小的我][来抱抱],负面
这么快就收官了[泪][泪][泪]蒋峰警官我们下次见！！！ http://t.cn/A6uXHPZH,正面
2025继续加油多进组，祝我们一起赚大钱[哇],正面
平行世界的小峰一定会幸福滴！！演员朱嘉琦老师2025要带来更多精彩的作品哦[全力以赴][全力以赴],正面
舍不得你们啊啊啊 猎3还要再见[悲伤][悲伤],正面
和蒋峰的故事暂告一段落 但是和➕7的故事才刚刚开始哦！,正面
下个角色见[举手][玛薇卡] http://t.cn/A6uXHxA8,正面
蒋峰警官 我们有缘再见！[泪],正面
谢谢猎罪图鉴让我认识到朱嘉琦。蒋峰不说再见。你好朱嘉琦,正面
收官快乐！在2025的第一天和蒋峰说再见啦！,正面
咱回见～～,负面
那么乐呵是刚捡到二百块钱吗[doge]分一分 http://t.cn/A6uXH0SB,负面
蒋峰我们第三季见,负面
蒋峰再见！朱嘉琦一直见[来抱抱][来抱抱][来抱抱] http://t.cn/A6uXTFqd,正面
你好呀[老师好],正面
哥～～～好舍不得啊,正面
他俩是不是一起演过戏？,正面
999@赵露思的微博,正面
那个赵露思的朋友是谁来着 实在想不起来[泪],正面
露思要好好修养，保重身体,正面
诶这不是07妹妹嘛[打call],负面
林七吖,负面
这个女生是不是《传闻中的陈芊芊》里的那个跟陈芊芊做对的坊主？[doge],正面
露思，看见你有人照顾我就放心了！[泪],正面
抑郁的人都是亏待自己的人[泪],正面
这俩长得好像啊,负面
露丝一直都用左手吃饭吗,正面
法师赵露思等你回来,负面
加油一定要越来越好[打call],正面
哈哈哈哈我也是.恨不得画圈圈诅咒[哈哈]杨紫何惟芳太可爱了,正面
🙏🙏🙏祝姐妹们发财 http://t.cn/A6uj1UYn,正面
[爱你][爱你][爱你] http://t.cn/A6uj1Le0,正面
接！谁还没遇到个垃圾！,负面
跟何维芳学怎么给讨厌的人祈福吧！[笑cry],正面
[哈哈][哈哈]何惟芳许愿其实灵验了[送花花][送花花]最后神明用其他方式帮她如愿,正面
不得不说，我女神的古装扮相真美,正面
国色芳华 也太好看了[打call][打call],正面
哈哈哈哈哈哈哈给黑子们的祝愿如图[春游家族][doge][doge],正面
太好，演的太好！,负面
[哈哈][哈哈][哈哈][哈哈],负面
在看第一集,正面
给所有让我心烦的人，接[求关注]㊗️所有看剧的金疙瘩宝贝们2025暴富[求关注] http://t.cn/A6uYtOG0,负面
谁还不是跟何惟芳一样呢[笑cry],正面
杨紫何惟芳[送花花]！,正面
何惟芳这样祈福，太可爱了，哈哈,正面
哈哈哈何惟芳好样的,正面
祈福应该是充满爱与善意的，带着讨厌就全变了呀，不合适呢,正面
何惟芳最机灵了[心],正面
我的愿望[挤眼] http://t.cn/A6uYyXvH,正面
出了两对超强cp[泪],正面
追剧包括追剧后都很和谐友爱,正面
毕竟王一栩主打爱与和平哈哈哈哈哈哈哈哈哈哈哈哈哈（bushi）,正面
内🐟独一份的友情-竹林四侠[苦涩],正面
真的，这剧好到说不完[泪],正面
是的[泪],正面
[抱一抱][抱一抱][抱一抱]一团和气,正面
如果可以[打call]挂一下播放量拉一下集均[打call][打call][打call][打call]谢谢系统大人[心][心][心][心],正面
附议,中性
小永夜真是温暖了我们的心，这样的剧值得所有美好！期待更多治愈系作品~,正面
永夜星河就是最好的，看不得别人拉踩，见一个举报拉黑一个,负面
今天又一起cha新歌了，🔔肯定也会cha的[打call],负面
苍兰决也挺和谐的吧,负面
没见过比禹宙中欣更自然和谐的售后了,正面
永夜星河做到了真正意义上的全员上桌[泪],负面
还有各位系统大人们，现在还在为了热度团建！永夜真的是我看过氛围最好的剧了[淡淡的],正面
那说明他们本身都是很好的人，磁场相近的人都会相互吸引的，但凡里面有个扎刺的人都不能这么和谐,正面
我也觉得,正面
你说的真的很对 我超喜欢她们的氛围[爱你]希望他们每个人都好好的 有空要再相聚 继续努力 顶峰相见[憧憬],正面
会越来越好的,正面
闺蜜情深似海，一起追剧更精彩！这部剧里的闺蜜情让人羡慕呢~,正面
拉拉就拉拉 还闺蜜[老师爱你],正面
#谢可寅猎罪图鉴2# 就知道奥莉这么做是有原因的[并不简单]想要知道详情，赶紧来猎罪图鉴2看奥莉吧[憧憬][憧憬]#谢可寅奥莉# ,负面
真的是友情吗🥹,正面
奥莉～喵～,正面
真的吗奥莉，不许骗我,负面
我说谢可寅最好[爱你][爱你][爱你],负面
奥莉抽我,负面
奥莉～喜欢我们送的猫耳朵发箍吗 http://t.cn/A6m3hXsr,正面
谁说这闺蜜不好了 这闺蜜可太好了[亲亲][亲亲][亲亲],正面
不多说了纯魅魔，爱奥莉一百辈子🌹 http://t.cn/A6m3hoPk,正面
奥莉女人中的女人妈咪中的妈咪[憧憬],正面
奥莉和我做朋友吧 http://t.cn/A6m3hSQo,正面
城里人管这叫闺蜜[傻眼],正面
奥拉拉[航天员][航天员],负面
可以奖励我吗[可怜],负面
谢可寅我也想和你做闺蜜[可怜][可怜],负面
我是可寅脑,中性
哈哈哈哈哈哈哈哈真的是闺蜜吗奥莉，骗别人可以，别把自己骗了,正面
是这样的吗奥利？保持怀疑态度嘻嘻,正面
下次我们还一起爬树摘石榴,负面
女孩子之间的友谊真是太美好了[心]临安和平阳你们都要幸福啊[努力] http://t.cn/A6ujHm1U,正面
平阳和临安要一直幸福下去 http://t.cn/A6ujHnEv,负面
平阳和涵涵要一直幸福[哇] http://t.cn/A6ujQ6Ek,正面
所以平阳的遗憾又是什么呢[泪] http://t.cn/A6ujQXAe,正面
这波是现代版的才子佳人游湖记嘛~,正面
不可能就这一张合照吧[doge]快放出来让我们看看[doge]安慰一下被虐的心[抱一抱],正面
宝宝你的平阳好漂亮[来][来][来],正面
[苦涩][苦涩][苦涩]临安和平阳的友谊哭惨我了🥹 http://t.cn/A6ujQY7Z,正面
回看可爱两小只[苦涩] http://t.cn/A6ujQQhz,正面
我们会一起快乐到老去🥹🥹🥹 http://t.cn/A6ujQ80A,正面
#大奉打更人# 友谊最美好的模样，大抵如临安和平阳一般吧[抱一抱],正面
要一直快乐自由！ http://t.cn/A6ujHHtq,正面
一定会快乐下去的🥹🥹🥹 http://t.cn/A6ujQOhI,正面
两个美美的宝宝，姐姐这张笑的好开心,正面
好美好美[给你小心心][给你小心心][给你小心心],正面
女孩子之间的感情太美好了[泪]平阳和临安要一直开心下去!,正面
最美好的友谊[悲伤][悲伤],正面
让我看看是两个美女呀 http://t.cn/A6ujQv0r,负面
两个都好美,正面
后来刘红柳青创业了,正面
我昨天也在刷还住格格。越看越觉得这里面的人才是活人，有好丰富的情感，琼瑶阿姨真的太牛了！,正面
现在也一样[泪],正面
与人为奴不如自在为王！所以柳青柳红最后自己创业开了间酒楼自己当老板,正面
还珠格格很超前,正面
没错[作揖],负面
[哆啦A梦害怕],正面
高规格,正面
哪里不好找了，有时候也找找自己的原因，这么多年是不是没有努力，有没有提升自己[doge],负面
哈哈 遥遥领先[good][good][good][笑cry][笑cry][笑cry],正面
嫁给大佬，以后就可以把人当奴才咧！,正面
给我们梵樾留点粉丝吧[跪了],正面
不管你是谁，快从我们皓月殿主的身上下来[傻眼]#白月梵星#,正面
火乐宝的网速怎么比星咂还快[打call]#白月梵星#//@白鹿my:给我们梵樾留点粉丝吧[跪了],正面
好神经[允悲][允悲][允悲],正面
小哥哥一定要这样吗！,正面
还我殿主！ http://t.cn/A6uCNKWy,正面
原来就是为了这一刻[doge],正面
我们明明可以靠脸......,负面
冥冥之中早已注定,正面
皓月殿主的另一重隐藏身份居然是蜘蛛侠[666][666],正面
抽象谁也比不过白月梵星剧组,正面
殿主，你这，你这，你，辛苦了,正面
那这又是谁？ http://t.cn/A6uCNOTW,中性
哈哈哈哈哈哈哈哈你又这么可爱！！！！,正面
一切都有迹可循，殿主你太努力了[doge],负面
一些命中注定,正面
你整的还挺燃的,正面
我一时间也接不住你的话了…好棒👍你最棒,正面
震惊！殿主另一重身份竟是“🕷侠”！！！,负面
这就很敖瑞鹏[doge],正面
每部剧都是团队的心血，导演一定有他的独特视角。期待这部剧带来更多惊喜！,正面
真有这种宿舍，是不是你没读过大学，不知道,正面
艾利斯顿商学院宿舍都忘了吗[挖鼻]宿舍特别好,正面
每部校园剧不都是这样子吗？少年派那个还是高中呢，尽逮偷偷薅,正面
黑子无处不在,正面
微微一笑很倾城那个宿舍不是看起来更好,正面
啧，一辈子吃不起三个菜[允悲],正面
这都能喷[笑cry],负面
这是中国哪里🙏[老师好],正面
大学时我们学校的床也是上下铺,正面
有的学校就是这样,正面
云南有一个工商学院，就很好呀,正面
可能不没上到这种宿舍条件好的大学[doge],正面
不瞒你说，我现在高中宿舍是这样的[允悲][允悲],正面
本来就是虚拟的大学，这么爱较劲你自己去当导演啊，这都要喷那我祝你以后住不到这种宿舍[允悲][允悲],正面
虽然但是，你看哪个偶像剧有正常的宿舍了,正面
有没有可能触及到你认知盲区,正面
卧槽你是没有读过好的大学吗,正面
我对象之前宿舍两室一厅，一人一个房间,负面
蒋长扬，你终于来了,负面
迫不及待想和蒋长扬见面啦！！,正面
期待早点与李现蒋长扬相见！一整个期待住了！！！！！！,负面
已经迫不及待想看李现饰演的蒋长扬了！期待国色芳华早日定档播出！ http://t.cn/A6uZiOYt,正面
万分期待蒋长扬 http://t.cn/A6uZiOEK,正面
雅冠长安蒋长扬，文武双全簪花郎👦🏻 花鸟使者掩身份，心怀天下有担当❤️‍🔥 藏巧于拙除奸恶，忠诚果敢战沙场⚔️ 励精图治济苍生，功德圆满美名扬🤲🏻 http://t.cn/A6uZiWtj,正面
期待蒋长扬哦宝宝[干饭人][干饭人],负面
点赞这个蒋长扬，2025喜洋洋[比耶] http://t.cn/A6uZilfv,正面
意气风发蒋长扬！好期待,正面
快来了 蒋大人 http://t.cn/A6uZiljX,正面
已经迫不及待的期待与蒋长扬的见面了[打call]@李现ing,正面
有幸逢君蒋长扬，共赴前程志气昂 http://t.cn/A6uZiOjZ,正面
期待早点与蒋长扬见面哟,正面
呜呜呜 等你！！！,负面
期待蒋长扬[送花花],正面
来了来了，蒋长扬来了[打call][打call][打call],正面
点赞这个蒋长扬，2025喜洋洋[比耶] http://t.cn/A6uZiYEW,正面
#李现蒋长扬# 大爆[打call][打call][打call] http://t.cn/A6uZiWMd,负面
第一天你就和crush拍照了啊#孔雪儿苗安素#,负面
素素这一车的份子钱给小九看羡慕了[污],正面
#孔雪儿九重紫# ❄️ #孔雪儿苗安素# 车里都是我们素素辛辛苦苦刨地种土豆赚来的份子钱[可怜]会会守护！,正面
素素我不给你随礼了 你的未婚夫我不喜欢,负面
宝宝不要被宋翰骗啊[苦涩],正面
好萌好萌[求关注][求关注],正面
素素老婆我给你擦擦灰[哇] http://t.cn/A6mmDnSV,负面
补药被宋翰骗了！,负面
我随200记素素账上[阴险],负面
还有这张也美美美[女孩儿][女孩儿][女孩儿] http://t.cn/A6mmDH71,正面
素素我给你手帕擦脸，不要被骗！[抓狂] http://t.cn/A6mmDDGr,负面
帕子姐我也送送你帕子 离宋翰大坏蛋远点,正面
把宋翰踢出去,负面
素素不要和这个坏蛋站在一起[左哼哼]坏蛋走开,正面
宋翰退退退🤺退退退🤺不准靠近我们素素啊😠,负面
帕子给我我替你嫁👰,负面
素素啊 我爱你[泪],正面
素素翻我我表演胸口碎大石,正面
我也有帕子我还是女孩子不会对你不好的快离开那个男的[怒],负面
孽缘快断了,负面
脏水不是赵露思泼的你， 你艾特她显得这些话都是她干的 会引人误解。大家之所以顺滕摸瓜摸到你 是因为你和徐以若关系好， 时间线也能对上，你要是觉得委屈就好解释就行了，不用说那些付出当驴肝肺什么的。重点不在这。,正面
你在心虚吗……人家都没提到你欸,负面
喝口茶吧你，别演了 http://t.cn/A6uaB8D1,正面
自己对号入座怪别人泼脏水，人家全篇提别的公司的人提你了吗，不心虚跳出来干嘛,负面
别说了于老师 这样你俩都会被网暴,正面
少來了 你以前怎麼黑趙露思的當別人不知道啊,负面
于老师，她的粉丝你顶不住的，一会儿就让你积德了,正面
娱乐圈纯活人！[笑cry][笑cry]有这种精神状态，你放心，谁也不敢招惹你。,正面
于老师，这是怎么了？娱乐圈的老人儿了，至于这么激动嘛，内核不稳啦？[允悲][允悲][允悲],正面
你敢说你没有做过对她有恶意的行为？本来就不是啥好人[吐][吐],负面
