id,likeNum,commentsLen,reposts_count,region,content,contentLen,created_at,type,detailUrl,authorAvatar,authorName,authorDetail,isVip
5114685460584653,7086752,1000000,1000000, 北京,高手出招！#电影射雕英雄传出招版海报##电影射雕英雄传都是高手中的高手##电影射雕英雄传侠之大者# ​,92,2024-12-23,电影,https://weibo.com/5114685460584653/P6a2e2s5T,"https://tvax2.sinaimg.cn/crop.261.201.600.600.180/6ade4348ly8ge5avdm8jbj20u00u075k.jpg?KID=imgbed,tva&Expires=1736336891&ssig=BIBCW7G%2BrD",X玖少年团肖战DAYTOY,https://weibo.com/u/1792951112,0
5117433201819855,6,1,0, 山东,"《大鱼·海棠》台词说：
“我想忘记一些事情，可怎么也忘不了。”
“忘不了就别忘了，真正的忘记是不需要努力的。” ​​​​",116,2024-12-31,电影,https://weibo.com/5117433201819855/P7jw47Dqv,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/82249d4ajw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1736336891&ssig=c5R77YcVHd",正能量录,https://weibo.com/u/2183437642,0
5116903889308266,6058,135,1293, 江苏,"一个正常的人该什么样的，谁来定义，谁又有什么资格来评价他人的命运与苦楚？前天看完《小小的我》，我依旧在想这个问题，原来小小的我是残障人士的一个窗口。

在这个窗口中，人们慢慢地关注到以往的普通人。如我前天观影完的第一反应，震撼，画面直观上的震撼，以及情感上的震撼。杨导以其擅长的细腻 ​",972,2024-12-29,电影,https://weibo.com/5116903889308266/P75KkD3vk,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007cYuKsly8hs6ssz04rmj30u00u0tb2.jpg?KID=imgbed,tva&Expires=1736336891&ssig=0F8PKzl7IP",朋克小狗认真备考版,https://weibo.com/u/6604663736,0
5117231586083327,3691,271,40, 江苏,第二十条总是把镜头对准受害者，为了什么 ​,38,2024-12-30,电影,https://weibo.com/5117231586083327/P7egSpwyb,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/006U5iNily8h8k9mrxu1xj30e80e80ta.jpg?KID=imgbed,tva&Expires=1736336891&ssig=sUGliyuijW",追星娱综,https://weibo.com/u/6325535696,0
5117010646667211,1542,217,167, 北京,"上午10点下夜班以后，下午2:30陪女朋友一块去看了个电影，《小小的我》

除了对脑瘫患者的呈现非常真实，我印象最深的就是春和的妈妈，因为在此之前我们几乎从来没看过有影视作品这么细腻地去关注身为患者母亲的身心状态。

根据电影里妈妈陈露演的一些细节，比如妈妈回忆当时分娩的场景说自己不会用力 ​",1356,2024-12-29,电影,https://weibo.com/5117010646667211/P78wwrYrF,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/904e0203ly8hu25bnnthnj20u00u0gow.jpg?KID=imgbed,tva&Expires=1736336891&ssig=nktExYZaya",铅医蔷薇,https://weibo.com/u/2421031427,1
5112942267207342,674485,116671,289707, 浙江,海岛一梦，感谢魏导造梦[作揖] ​,28,2024-12-18,电影,https://weibo.com/5112942267207342/P5qGCueXs,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/a2d2ddc4ly8h6c34qwvq1j20e80e8jrw.jpg?KID=imgbed,tva&Expires=1736336891&ssig=Z4zvqIG8ty",王鹤棣_Dylan,https://weibo.com/u/2731728324,0
5119033400364644,488594,91639,1000000, 北京,这支《这条小鱼在乎》MV送给每一个“小小的我”，伴着歌声，开启美好的一天，夜晚做个美梦吧💤 #电影小小的我这条小鱼在乎MV#http://t.cn/A6uC4TWv ​,139,2025-01-04,电影,https://weibo.com/5119033400364644/P7Z921wRm,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/d7f7faddly8fhx8l3fuiuj20ro0rojtn.jpg?KID=imgbed,tva&Expires=1736336891&ssig=xyIvuZdzU7",TFBOYS-易烊千玺,https://weibo.com/u/3623353053,0
5120257641939237,547,21,24, 浙江,"#电影哪吒之魔童闹海#

摸了。 ​",28,2025-01-07,电影,https://weibo.com/5120257641939237/P8uZC88u1,"https://tvax3.sinaimg.cn/crop.0.0.740.740.180/e99a2ddfly8hsldlldjfej20kk0kk76p.jpg?KID=imgbed,tva&Expires=1736336891&ssig=RIw00d8MJ0",漠城_宿,https://weibo.com/u/3919195615,1
5117796792665201,3471,17,14, 广东,恭喜《小小的我》票房破4亿，观影人次突破1000万！[带着微博去旅行]🎉🎉 ​,71,2025-01-01,电影,https://weibo.com/5117796792665201/P7sYvbbl7,"https://tva3.sinaimg.cn/crop.0.81.368.368.180/c636a232jw8e8jpbewxmbj20a80eqt9j.jpg?KID=imgbed,tva&Expires=1736336891&ssig=dcDQqUo3JL",云裳诉离弦,https://weibo.com/u/3325469234,0
5119442615010513,3124,65,3, 河北,#三人行导演回应#片场花絮放放呢老铁 导演都出来了这点权利没有？只会写洗白小软文？[融化]那这功底也不咋地啊，赶不上你们阴阳怪气功力的十分之一 ​,137,2025-01-05,电影,https://weibo.com/5119442615010513/P89N3l1sJ,"https://tvax2.sinaimg.cn/crop.0.0.960.960.180/007ZHlwJly8huw2rcqudyj30qo0qoabo.jpg?KID=imgbed,tva&Expires=1736336893&ssig=uJxZH8JEYF",爱看影视的兰波,https://weibo.com/u/7324617177,0
5117435617482758,48,13,1, 辽宁,"算是比较贴近我心目中《神性》里的琅勃拉邦
清晨的池水边
幔帐内的约会
还有看了就能在一起一生一世的日落
是阿斯罕和原野一起看过的日落
真美 有时候看到这些旅游推荐图片都会一阵恍惚
觉得他们两个真的存在于那个世界 ​",203,2024-12-31,电影,https://weibo.com/5117435617482758/P7jzXvoBE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008DFLdyly8hx4kukwpf6j30u00u00tl.jpg?KID=imgbed,tva&Expires=1736336893&ssig=m0ITHp43ay",小小青黛Sandy,https://weibo.com/u/7915292716,0
5118037661581713,625,18,12, 山西,"刚看完《小小的我》，好震撼！一个是震撼演员的演技，把“脑瘫”的形象刻画到让我忽略这只是虚构影视的地步。一个是电影的高度，我第一次具象化的感受到残障人士在社会中受到的“看不见的”暴力。
刘春和说“我每天会遇到很多人，在他们看向我的眼神中，有怜悯，有恐惧，但没有一个人正视我把我当自己 ​",1226,2025-01-01,电影,https://weibo.com/5118037661581713/P7zf06Dtv,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/df217dbfly8hm8mwg440dj20u00u0acm.jpg?KID=imgbed,tva&Expires=1736336893&ssig=VBTHaXQjmk",佐佐粒,https://weibo.com/u/3743514047,0
5117065810412005,545,13,41, 内蒙古,"其实《哈利波特》系列电影还是把斯内普拍得太扁平了，我这里说扁平是因为电影把他拍成了那种内核特纯粹真善美的角色——宛如他是一位什么赫奇帕奇。书里这个角色就鲜艳得多，举两个这次重读HP发现的特好玩儿的例子。

《密室》的时候学生接二连三被石化，导致校董和部分学生家长跟风质疑邓布利多办学水 ​",1470,2024-12-29,电影,https://weibo.com/5117065810412005/P79Xv1Jbf,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0065fDZIly8gm7i0vljxuj30u00u0acr.jpg?KID=imgbed,tva&Expires=1736336893&ssig=s2965mBKf5",空空两对半,https://weibo.com/u/5574407334,0
5117793815232955,1450,13,4, 陕西,英语老师在pyq宣传野孩子！！！ ​,29,2024-12-31,电影,https://weibo.com/5117793815232955/P7sTHlXkv,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008gO3YYly8hsuou6ayjzj30u00u00uz.jpg?KID=imgbed,tva&Expires=1736336893&ssig=pFVWrzb6gh",听俊枳寄语,https://weibo.com/u/7577415744,0
5119895802480320,22,1,3, 安徽,"#电影# 

《都会性男女》（2002）👇 ​",35,2025-01-06,电影,https://weibo.com/5119895802480320/P8lA0apfa,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008x7Ixdly8halrrtf3fcj30u00u00ug.jpg?KID=imgbed,tva&Expires=1736336893&ssig=v0efMoMKC%2F",浮南蕴北,https://weibo.com/u/7818521235,0
5117678666649168,1481,26,47, 上海,"刚看完《小小的我》居然有点说不出话
可能因为平时我都是一个人工作，一个人生活
比较少的共情身边真实的人
看电影里的一幕一幕
这种共情感回来的后劲特别大
看到最后
生命久如暗室，不妨碍我明写春诗
这两句诗在我脑里回荡
泪目的感觉在越发汹涌
加上小林武史配乐
真真实实地地被触动了心灵 ​​​",277,2024-12-31,电影,https://weibo.com/5117678666649168/P7pTYrTKE,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/5d59caf7ly8hdq5mezgnij20go0goq47.jpg?KID=imgbed,tva&Expires=1736336893&ssig=JRMlgNIz%2Bf",1900影剧室,https://weibo.com/u/1566165751,1
5115467803133177,44389,197,187, 陕西,梦境是夏洛的视角，在他的眼里，秋雅是一个爱慕虚荣的拜金女，但在现实中，即使夏洛大闹婚礼，秋雅也没有生气，反而安慰受伤的马冬梅 ​,124,2024-12-25,电影,https://weibo.com/5115467803133177/P6uo4d957,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/006QKpwKly8hi3739w6ylj30n00n0taq.jpg?KID=imgbed,tva&Expires=1736336893&ssig=vYpAw4o%2BeI",liu_iiiiiirich,https://weibo.com/u/6276227682,1
5111853952794739,3710,79,173, 上海,电影结束了，导演却没有喊咔，由此成就了影史上的经典42秒！[鲜花][good][good][good] http://t.cn/A6mu2viw ​,101,2024-12-15,电影,https://weibo.com/5111853952794739/P4YnhbJ2r,"https://tvax3.sinaimg.cn/crop.0.0.828.828.180/d3a9a1ebly8gmc3r56nhij20n00n0gnm.jpg?KID=imgbed,tva&Expires=1736336893&ssig=7SYclAwHbU",旅行厨男,https://weibo.com/u/3551109611,1
5118009172298827,2217,25,31, 山西,《小小的我》苔花公约，是承担社会责任的电影人[good][good] ​,56,2025-01-01,电影,https://weibo.com/5118009172298827/P7yv39E1R,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008sAxNely8hadj21r6b7j30u00u0dhn.jpg?KID=imgbed,tva&Expires=1736336893&ssig=tH8kQMdSBY",一口大屁桃桃,https://weibo.com/u/7751509776,1
5108802766242461,37,4,0, 浙江,#短剧解说[超话]# 女孩为了改变自己，对一个陌生男人言听计从！电影 推荐 全程高能  http://t.cn/A6m9uaur ​,119,2024-12-07,电影,https://weibo.com/5108802766242461/P3H00qbWR,"https://tvax4.sinaimg.cn/crop.0.0.220.220.180/006zkLB1ly8gz9ariy99sj3064064mx2.jpg?KID=imgbed,tva&Expires=1736336893&ssig=bBAnsnqcg0",来给你加个祝福,https://weibo.com/u/6018918275,1
5117715263789803,14,2,0, 安徽,长津湖战役 ​,10,2024-12-31,电影,https://weibo.com/5117715263789803/P7qR0fTTR,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008xdPLcly8hvzey5r3z5j30u00u00vx.jpg?KID=imgbed,tva&Expires=1736336893&ssig=KxkLRjTVCf",我先反思行了吧,https://weibo.com/u/7819978978,0
5120335706327098,2,0,0, 广东,"哈利波特系列，最令我感到泪点的地方

一个是第三部结尾，小天狼星来信，说他作为哈利的教父，同意哈利去霍格莫德村

一个是第七部的结尾，哈利跟儿子说他的名字有两任校长的名字，其中西弗勒斯是他见过最勇敢的人

相比于重要角色的牺牲时刻，虽然那些也令我意难平，但我还是更加会对这些平淡处起惊雷 ​",314,2025-01-08,电影,https://weibo.com/5120335706327098/P8x1wqxXY,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/71840d71ly8hl7bph36joj20u00u0myz.jpg?KID=imgbed,tva&Expires=1736336893&ssig=KqWHmwAwya",胡桃神子,https://weibo.com/u/1904479601,0
5117056169021164,168,0,0, 浙江,#小小的我影评#看完了 不愧是四字弟弟 演技 我妈看了都说好 看得她泪流满面 出来还带着鼻音 。四字 肯定观察了很久脑瘫孩子的行为举止 才得演得如此出彩 后面梦境里的样子跟现实形成鲜明的对比 虽然没有华丽的服装 但整个人就很有气质 真的帅 就喜欢用实力说话的全能艺人 ​,251,2024-12-29,电影,https://weibo.com/5117056169021164/P79HWBQOE,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/80895661ly8hgak0bnoz1j20e80e8wfj.jpg?KID=imgbed,tva&Expires=1736336893&ssig=%2BhLht%2FtrQu",Dory_Diary,https://weibo.com/u/2156484193,0
5118412147132990,431,28,12, 辽宁,事实上马尔福家族除了给伏地魔打杂以及嘴上不积德，还真没做成什么普世意义的坏事儿，如果不是不得不服从伏地魔淫威，他家对正派人物的影响还没有顾源他妈大。顾源他妈叶传萍都能把车开进大学然后用隐形大嘴巴子扇顾里，卢修斯顶多拿钱把马尔福塞进校队，其他的任何企图都被邓布利多压着打。我看韩剧里 ​,572,2025-01-02,电影,https://weibo.com/5118412147132990/P7IZ0tVCe,"https://tvax3.sinaimg.cn/crop.0.0.810.810.180/008sQcVmly8hvkeqvjyozj30mi0mijt8.jpg?KID=imgbed,tva&Expires=1736336893&ssig=p948Dxg7hJ",弗里达烧衣,https://weibo.com/u/7755242804,0
5117217286389780,1222,71,21, 广东,这才是帝国军人该有的样子 ​,24,2024-12-30,电影,https://weibo.com/5117217286389780/P7dTOqOgY,"https://tvax2.sinaimg.cn/crop.0.0.768.768.180/0073NgeZly8h3jij8guooj30lc0lcta2.jpg?KID=imgbed,tva&Expires=1736336893&ssig=bK62PKQCBh",时间杂论,https://weibo.com/u/6468999337,1
5120291276063100,74,10,0, 江苏,感觉星星女友的故事也很适合拍成电影，聪明果断逻辑清晰拯救男友的大女主，他泰背景票房有保障，陈导不试试?[笑cry] ​,108,2025-01-07,电影,https://weibo.com/5120291276063100/P8vRRprhW,"https://tvax4.sinaimg.cn/crop.0.0.511.511.180/8b563b42ly8hsqjm7js6yj20e80e70t9.jpg?KID=imgbed,tva&Expires=1736336893&ssig=kRnpE858%2F%2F",iruka,https://weibo.com/u/2337684290,0
5115183380825824,86,3,2, 江苏,男人千万要少走些弯路，如果遇到这种逆天改命的机会就从了吧。 #影视解说 #我的观影报告 http://t.cn/A6u2usZ4 ​,103,2024-12-24,电影,https://weibo.com/5115183380825824/P6mZk3sPK,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008xUx5Sly8hl4oav52i2j30u00u0q4n.jpg?KID=imgbed,tva&Expires=1736336893&ssig=bDPlTzbdlD",BeautyFeelingss,https://weibo.com/u/7830155328,0
5120234400777494,493,3,13, 重庆,"给了王星第二次生命的女人，值得用生命去珍惜！

王星的女朋友真的牛。她信念坚定，且思路清晰。在求助各方受阻后又善用舆论，在可能的范围内为王星争取到了最大限度的施救资源。

这个女生真是吾辈楷模，临危不乱，沉着冷静。如果在战场，绝对是个战无不胜的女将军。

先是引发各路明星声援，让舆论影 ​",392,2025-01-07,社会,https://weibo.com/5120234400777494/P8uo83gge,"https://tvax1.sinaimg.cn/crop.0.0.824.824.180/c30dff11ly8h0pj70jcraj20mw0mwdh0.jpg?KID=imgbed,tva&Expires=1736336896&ssig=qA8PJc8a3g",文笙V,https://weibo.com/u/3272474385,1
5120119459547129,10378,607,1331, 江苏,"因为快递员的去世而掉眼泪

#2025新愿加载中# ​",42,2025-01-07,社会,https://weibo.com/5120119459547129/P8roJE3DX,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006ZhtyFly8hjapoj1xfzj30u00u076d.jpg?KID=imgbed,tva&Expires=1736336896&ssig=I2PK8QAZMg",一团大麻花,https://weibo.com/u/6402318689,0
5120485647975748,3421,285,93, 上海,"#王星称被关在有50个中国人的建筑里#所以，泰国为什么没有把其余的49个中国人一起交涉、解救出来？难道这49人是自愿的吗？

没有安全保障却要发展旅游业，不能保障外国人的人身安全却还要赚外国人的钱，等于无源之水 无本之木。
#小兜法眼看世界# ​",228,2025-01-08,社会,https://weibo.com/5120485647975748/P8AVmxsR6,"https://tvax1.sinaimg.cn/crop.0.0.828.828.180/71b398cfly8gmik2v3nd1j20n00n0q4q.jpg?KID=imgbed,tva&Expires=1736336896&ssig=pBH1eDhYww",陈小兜律师,https://weibo.com/u/1907595471,1
5120335290044910,411,68,1, 浙江,#14岁小姑子放假在家啥也不做#想想自己14岁在干嘛呢，知道的你是做嫂子，不知道的还以为你是在做后妈[允悲] ​,100,2025-01-08,社会,https://weibo.com/5120335290044910/P8x0R0bGm,"https://tvax2.sinaimg.cn/crop.0.0.945.945.180/0080FNoZly8hioxp8lebnj30q90q90wg.jpg?KID=imgbed,tva&Expires=1736336896&ssig=dYl0OFjGyn",指间年华随风去,https://weibo.com/u/7339024009,0
5120507941224781,93,8,0, 四川,感觉像是想找到王星什么什么罪污名化然后洗白泰国扣在泰国的，反正肯定要证明是他自己的违法行为导致去了园区，如果不配合就找理由继续关在这里让他受点苦[泪]（希望是我阴谋论了）#泰警方称将调查王星是否涉犯罪# ​,198,2025-01-08,社会,https://weibo.com/5120507941224781/P8Bvk58Cx,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/0080q6Gkly8ge2s4mug8mj30ro0ro402.jpg?KID=imgbed,tva&Expires=1736336896&ssig=zULGmn1UmH",爱说实话的一只猪,https://weibo.com/u/7335284872,0
5120542585651391,427,0,8, 上海,"#女子离婚受阻用毒鼠强毒死丈夫#
首先，这不是离婚受阻，是被侮辱后的反抗和复仇。
其次，还有要吹全民核酸时铁板一块逃犯无一漏网的么？ ​",128,2025-01-08,社会,https://weibo.com/5120542585651391/P8CpcnIbt,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/69200e95jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1736336896&ssig=dXjnpakDG%2F",樱雪丸,https://weibo.com/u/1763708565,1
5120279679080067,8155,383,448, 重庆,救出一个是一个，希望那俩个女孩也能得到足够的重视🙏🙏🙏#泰方已接到王星正进行询问##王星成功获救# ​,100,2025-01-07,社会,https://weibo.com/5120279679080067/P8vz9C68H,"https://tvax1.sinaimg.cn/crop.0.0.824.824.180/c30dff11ly8h0pj70jcraj20mw0mwdh0.jpg?KID=imgbed,tva&Expires=1736336896&ssig=qA8PJc8a3g",文笙V,https://weibo.com/u/3272474385,1
5120500858883668,421,44,13, 陕西,"前一阵，有一个热搜是说一位妈妈带着身体不太好的孩子出摊，一个视频达人跟这位妈妈要了一份免费凉皮，妈妈给了他一份，结果他转头付款20000。

这本来是一桩好事，网友也很感动，但后来被一位大v转发之后，味道就变了，有不少人出来说达人戏弄妈妈——“怎么着？收你点钱还得先给你一碗免费的凉皮？” ​",1176,2025-01-08,社会,https://weibo.com/5120500858883668/P8BjTBh2Y,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0074T3uxly8h68c7w40sjj30u00u00te.jpg?KID=imgbed,tva&Expires=1736336896&ssig=Qk5VcfNRzN",迎十里,https://weibo.com/u/6485156633,0
5120453557879855,5562,332,23, 天津,#王星称被关在有50个中国人的建筑里#也就是说，原则上最少还有49个中国人正被关押在缅甸被迫从事电信诈骗，他们会经历无限的痛苦与折磨，而他们却没有王星的运气能被安全送回…[融化] ​,170,2025-01-08,社会,https://weibo.com/5120453557879855/P8A5Bx3Ur,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/63745eb1ly8hoku2frhg6j20u00u0ac5.jpg?KID=imgbed,tva&Expires=1736336896&ssig=SpEOQWWYYj",未味,https://weibo.com/u/1668570801,0
5120527976366274,585,23,1, 北京,#女子离婚受阻用毒鼠强毒死丈夫#所以让她离婚还会有这种悲剧发生吗？不婚内qj她会有这种悲剧的发生吗？逼疯一个人说看她多疯[费解] ​,122,2025-01-08,社会,https://weibo.com/5120527976366274/P8C1DqI9Q,"https://tvax1.sinaimg.cn/crop.0.0.1063.1063.180/006UQqFcly8hvm3e4nbtpj30tj0tjwfz.jpg?KID=imgbed,tva&Expires=1736336896&ssig=xvc0S9Rg73",批奏折,https://weibo.com/u/6336767362,1
5120291690514471,974,69,53, 浙江,"#王星成功获救#
泰国，已经成为绑架人口的中转站。

无论是去工作的，还是去旅游的，都有去了泰国后失联的。

王星被放回来，还被要求用中英双语说：泰国很安全。

安全个鬼。

王星有机智、思维清晰、行动力强的女友，还与很多明星是同行，普通人有什么？

普通人既缺乏机智，又缺乏人脉，缺乏价值， ​",443,2025-01-07,社会,https://weibo.com/5120291690514471/P8vSx29PV,"https://tvax3.sinaimg.cn/crop.0.0.557.557.180/006bYZXTly8hqzfffuoprj30fh0fh3zd.jpg?KID=imgbed,tva&Expires=1736336896&ssig=MrZcJTOgCB",林步里,https://weibo.com/u/5673874565,0
5120568057924887,106,52,0, 广东,"演员在泰国被骗到缅甸这事，这次泰国的做法相当于明着说：我们和缅甸那帮诈骗犯有关系。

不要去东南亚。这话我四五年前就在说，今天还有效。 ​",132,2025-01-08,社会,https://weibo.com/5120568057924887/P8D4hxfCL,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/717b8837ly8hwpyljzch1j20u00u0ac5.jpg?KID=imgbed,tva&Expires=1736336896&ssig=UoPts%2FbCg8",韩抒乐,https://weibo.com/u/1903921207,1
5120566034172438,110,11,12, 贵州,"转发：许好宁和林美玲于2024年12月27日前往泰国，后被带至缅东妙瓦底大象电诈园区后失联。两位女孩的家属发起了寻人启事，她们的家人也因伤心过度住院。她们最后的定位显示在大象园区，目前已失联十多天，仍没有消息。

大家麻烦帮忙转发增加热度，希望事情能有转机。
#救援王星时有缅甸当地人协助# ​",277,2025-01-08,社会,https://weibo.com/5120566034172438/P8D11hvro,"https://tvax1.sinaimg.cn/crop.0.0.824.824.180/c30dff11ly8h0pj70jcraj20mw0mwdh0.jpg?KID=imgbed,tva&Expires=1736336896&ssig=qA8PJc8a3g",文笙V,https://weibo.com/u/3272474385,1
5119999319212127,44,8,4, 广东,"去超市买东西，
这种塑料袋子是大家最常见的，
以前见过一些老太太会随手撕下几个揣在怀里，回家用它装东西。
今天才知道，
原来这样的袋子并不是免费给你使用的，
在你称重的时候，
袋子实际上是已经给加钱了。
只能说现在的商家真的是太奸猾了吧，以前我买东西总认为这种袋子是免费使用的，
但是，实 ​",530,2025-01-07,社会,https://weibo.com/5119999319212127/P8ogXCEuH,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006oh122ly8hpo4jzbnzej30u00u00uh.jpg?KID=imgbed,tva&Expires=1736336896&ssig=rIAwo7zrZV",夏夏-轶向天开ing-,https://weibo.com/u/5855484602,1
5120247013310800,305,9,130, 上海,"网传两个中国女孩在泰国旅游被带至缅东妙瓦底大象电诈园区后失去联系，看时间线应该是和演员星星同一批被骗：

“家属寻人：许好宁、林美玲于2024年12月27日前往泰国后，被带至缅东妙瓦底大象电诈园区后失联。家人真心恳求广大好心人，如果有关于此人的任何消息，请与家属联系，感激不尽！” ​",270,2025-01-07,社会,https://weibo.com/5120247013310800/P8uItdTi0,"https://tvax1.sinaimg.cn/crop.0.0.774.774.180/006YD9ptly8fkxcz42p8wj30li0lj3z2.jpg?KID=imgbed,tva&Expires=1736336896&ssig=Nny6Nafmci",导筒directube,https://weibo.com/u/6392708119,1
5120097180190288,7599,83,188, 浙江,这个案子竟然还没判么，这个女生真的可惜，一直努力自救，结果纱人犯就是不放过她，蹲守在她家楼道把她鲨了。 ​,102,2025-01-07,社会,https://weibo.com/5120097180190288/P8qOO0Nva,"https://tvax3.sinaimg.cn/crop.0.0.986.986.180/007DUl0Kly8hwhiboeeazj30re0req3c.jpg?KID=imgbed,tva&Expires=1736336896&ssig=fH8MUmizba",超脆甜苹果,https://weibo.com/u/7002634066,0
5120465389486083,589,30,32, 浙江,房子里专设夹层藏匿赃款，一个三甲医院院长收了2亿余元回扣。… ​,59,2025-01-08,社会,https://weibo.com/5120465389486083/P8AoGDNLl,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/b064a742ly8hg3czstzg3j20ro0rowf7.jpg?KID=imgbed,tva&Expires=1736336896&ssig=QPuNE%2BvI87",镇长有点帅,https://weibo.com/u/2959386434,1
5120185340794745,1153,39,33, 陕西,👍 ​,4,2025-01-07,社会,https://weibo.com/5120185340794745/P8t703kKt,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/006QKpwKly8hi3739w6ylj30n00n0taq.jpg?KID=imgbed,tva&Expires=1736336896&ssig=16xKkua6wM",liu_iiiiiirich,https://weibo.com/u/6276227682,1
5120241279963809,293,20,3, 重庆,所以国家还是应该允许拍孤注一掷第二部，宣传还是不到位。还有人被骗，泰国这些南亚国家不争气，中国想和他们搞好关系，他们老是赚这种黑心钱。中国也别顾及他们脸面了，这种电诈电影电视剧要多拍，中国老百姓都注意防骗了，这些园区赚不到钱也就消失了。#演员星星的现实版孤注一掷将终结# ​,268,2025-01-07,社会,https://weibo.com/5120241279963809/P8uzdFO2B,"https://tvax1.sinaimg.cn/crop.0.0.824.824.180/c30dff11ly8h0pj70jcraj20mw0mwdh0.jpg?KID=imgbed,tva&Expires=1736336898&ssig=uEl9oGZtiD",文笙V,https://weibo.com/u/3272474385,1
5120514236875242,1018,94,26, 北京,"2025年1月7日，西藏日喀则市定日县发生6.8级地震，灾情牵动人心。新东方和东方甄选分别捐款200万元，驰援地震灾区，用于灾区紧急救援和灾后重建等工作。
我们将密切关注灾区人民生活。与灾区同胞共克时艰，共渡难关！[作揖][作揖][作揖] ​",219,2025-01-08,社会,https://weibo.com/5120514236875242/P8BFtsQz0,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/6249d308ly8ftamb59oodj20ro0ro0v2.jpg?KID=imgbed,tva&Expires=1736336898&ssig=i7AARL3iHV",俞敏洪,https://weibo.com/u/1649005320,0
5120533845248285,166,53,1, 广东,"我每次说我想整个幼儿园

总会有人说：啊！这是夕阳产业啊，新生儿出生在下降啊！

这就是拍脑门不过脑的观点，但凡再多想一步，也能想到：

中国出生率再低，那也是一年几百万的量级。

不但绝对数量仍然非常大，而且需求越来越往上走，对于相关的高品质产品和服务来说，仍然是全球最增长最大的市场。 ​",446,2025-01-08,社会,https://weibo.com/5120533845248285/P8Cb6m1jL,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/005JD5qkly8h7hndswxhmj30go0got9i.jpg?KID=imgbed,tva&Expires=1736336898&ssig=I7RRF0woNh",自如老师,https://weibo.com/u/5254914924,0
5120307855624286,209,22,18, 江西,"#西藏地震#又给印度上了一课，运20飞抵4316米的日喀则定日机场，1962年的无奈回撤不会再出现

1月7日，西藏日喀则市定日县发生6.8级地震，西藏军区随即启动了应急预案。目前运20运载战区前进指挥所已经飞抵定日机场。

定日机场是典型的高原机场，海拔高达4316米，于加勒万河谷冲突两年后正式通航。运2 ​",732,2025-01-07,社会,https://weibo.com/5120307855624286/P8wiBnB8i,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0089kMRmly8glu78ylzexj30u00u0dgu.jpg?KID=imgbed,tva&Expires=1736336898&ssig=DG6oLAg0oX",军武吐槽,https://weibo.com/u/7467004060,1
5120427032314071,21,29,0, 黑龙江,"一位网友自述

我生孩子第二天，医院里发生了个大事情。晚上救护车拉来了个产妇，本想在家生二胎，结果生了一天一夜都没生下来，最后实在不行了才打的120。

抢救了好久，孩子终于出来了，可产妇又大出血，那血一边输一边喷，真是吓人。

凌晨一点多，走廊上哭声震天，产妇还是走了。我妈偷偷去手术室 ​",465,2025-01-08,社会,https://weibo.com/5120427032314071/P8zoP9HZJ,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/00603YPBly8hrfnqmry7zj30u00u0whk.jpg?KID=imgbed,tva&Expires=1736336898&ssig=snD1JK%2BrOq",莹莹小菇凉,https://weibo.com/u/5497745815,0
